date,tmean,tmin,tmax,humidite,Ra,ETo,VPD,soil_temp,soil_moisture,categorie,pump_status,irrigation_volume
2021-05-09,20.87,13.05,30.17,62.68,39.23692852,12.0,0.920764778,20.99,50.0,2,1,13.200000000000001
2021-05-10,21.45,15.2,29.12,58.82,39.35751577,12.0,1.052801579,21.54,50.0,2,1,13.200000000000001
2021-05-11,18.99,15.04,23.37,74.29,39.47511931,9.640589169,0.564597466,19.65,49.0,2,1,10.604648085900001
2021-05-12,17.75,14.04,22.53,63.33,39.58973546,9.432002038,0.745049125,18.71,49.0,1,1,8.9604019361
2021-05-13,18.83,11.78,25.96,60.42,39.70136132,12.0,0.860546833,19.55,48.0,3,1,14.399999999999999
2021-05-14,20.38,14.89,29.15,61.74,39.80999482,12.0,0.915888473,20.79,48.0,2,1,13.200000000000001
2021-05-15,19.24,14.32,24.81,59.09,39.91563458,11.01360753,0.912501984,20.57,48.0,3,1,13.216329036
2021-05-16,22.84,13.69,32.45,50.59,40.01827989,12.0,1.374766029,22.8,47.0,1,1,11.399999999999999
2021-05-17,21.66,16.53,27.68,60.79,40.11793072,12.0,1.01539508,22.1,47.0,2,1,13.200000000000001
2021-05-18,19.56,15.34,24.47,57.96,40.21458757,10.44127926,0.956555582,20.97,47.0,2,1,11.485407186000002
2021-05-19,20.09,14.38,27.39,59.24,40.30825153,12.0,0.958406268,21.11,47.0,3,1,14.399999999999999
2021-05-20,18.46,14.98,22.7,60.43,40.39892418,9.361255224,0.840643895,19.67,46.0,3,1,11.233506268800001
2021-05-21,19.94,13.34,27.0,58.45,40.48660754,12.0,0.967953199,21.25,46.0,2,1,13.200000000000001
2021-05-22,23.77,15.13,33.94,54.75,40.57130409,12.0,1.331694596,24.43,46.0,1,1,11.399999999999999
2021-05-23,24.33,17.42,33.15,57.96,40.65301665,12.0,1.279501693,24.87,46.0,3,1,14.399999999999999
2021-05-24,21.52,17.05,27.01,67.37,40.73174841,11.62529727,0.837794697,22.52,45.0,2,1,12.787826997000002
2021-05-25,19.15,15.57,23.62,71.0,40.80750285,9.83966332,0.643231878,20.72,45.0,1,1,9.347680153999999
2021-05-26,20.62,14.88,25.28,60.89,40.88028373,11.64972752,0.950194725,21.08,45.0,1,1,11.067241144
2021-05-27,23.1,18.08,30.35,65.77,40.95009504,12.0,0.967502461,24.07,45.0,1,1,11.399999999999999
2021-05-28,21.79,17.24,28.57,66.45,41.01694096,12.0,0.875748234,23.23,45.0,2,1,13.200000000000001
2021-05-29,22.73,17.03,30.09,60.7,41.08082587,12.0,1.086206096,24.29,45.0,3,1,14.399999999999999
2021-05-30,22.0,16.59,27.76,62.93,41.14175427,12.0,0.980105293,23.24,44.0,3,1,14.399999999999999
2021-05-31,22.11,17.19,28.81,61.33,41.19973077,12.0,1.029283212,23.46,44.0,2,1,13.200000000000001
2021-06-01,21.63,17.8,28.36,73.08,41.25476007,12.0,0.69585213,22.6,44.0,1,1,11.399999999999999
2021-06-02,22.53,18.71,27.5,71.04,41.30684694,11.35984854,0.790769093,23.37,44.0,2,1,12.495833394
2021-06-03,23.95,19.43,30.07,67.58,41.35599617,12.0,0.964486617,24.79,44.0,2,1,13.200000000000001
2021-06-04,24.29,19.35,29.96,64.77,41.40221255,12.0,1.069671881,24.44,44.0,3,1,14.399999999999999
2021-06-05,24.21,19.31,31.56,59.41,41.44550089,12.0,1.2265227,24.11,44.0,1,1,11.399999999999999
2021-06-06,24.57,20.63,32.07,59.47,41.48586594,12.0,1.251380592,25.18,44.0,3,1,14.399999999999999
2021-06-07,22.5,18.66,26.81,67.83,41.52331242,10.98762117,0.876821533,23.82,44.0,2,1,12.086383287000002
2021-06-08,22.34,17.53,27.62,62.78,41.55784496,12.0,1.004650144,23.64,44.0,2,1,13.200000000000001
2021-06-09,21.97,17.24,26.5,69.73,41.58946812,11.576367,0.79885572,23.23,44.0,2,1,12.7340037
2021-06-10,22.73,18.39,27.58,71.41,41.61818637,11.76102968,0.790194205,24.15,44.0,1,1,11.172978195999999
2021-06-11,23.49,17.47,29.45,63.29,41.64400403,12.0,1.062309062,25.14,44.0,1,1,11.399999999999999
2021-06-12,23.8,18.41,29.74,58.14,41.66692531,12.0,1.23415181,25.4,43.0,2,1,13.200000000000001
2021-06-13,24.69,18.14,30.89,55.47,41.6869543,12.0,1.384772881,26.11,43.0,2,1,13.200000000000001
2021-06-14,25.98,18.95,32.88,48.06,41.70409492,12.0,1.743868739,27.14,43.0,2,1,13.200000000000001
2021-06-15,26.09,19.49,32.5,53.16,41.71835091,12.0,1.582894563,27.49,43.0,3,1,14.399999999999999
2021-06-16,26.84,19.7,34.9,52.54,41.72972587,12.0,1.676291795,28.06,42.0,1,1,11.399999999999999
2021-06-17,27.11,21.33,34.77,58.41,41.73822322,12.0,1.492421175,27.87,42.0,2,1,13.200000000000001
2021-06-18,27.33,22.22,35.63,57.2,41.74384618,12.0,1.555758857,27.88,42.0,2,1,13.200000000000001
2021-06-19,30.09,22.47,39.03,48.57,41.7465978,12.0,2.193498666,30.58,42.0,3,1,14.399999999999999
2021-06-20,31.21,24.13,40.19,41.34,41.74648091,12.0,2.667025773,31.28,42.0,2,1,13.200000000000001
2021-06-21,29.26,23.21,39.28,54.45,41.74349816,12.0,1.852180819,29.68,42.0,2,1,13.200000000000001
2021-06-22,25.68,21.12,32.5,59.53,41.737652,12.0,1.334852454,27.96,41.0,1,1,11.399999999999999
2021-06-23,25.46,20.9,33.29,62.18,41.72894467,12.0,1.231275057,27.2,41.0,3,1,14.399999999999999
2021-06-24,25.77,22.1,30.7,67.46,41.71737821,12.0,1.079028688,25.74,42.0,1,1,11.399999999999999
2021-06-25,28.19,21.6,36.93,59.42,41.70295444,12.0,1.550947017,28.78,42.0,2,1,13.200000000000001
2021-06-26,27.98,22.6,36.56,56.69,41.68567501,12.0,1.635182391,28.62,42.0,2,1,13.200000000000001
2021-06-27,31.09,24.93,38.27,41.61,41.66554134,12.0,2.636695428,30.24,41.0,2,1,13.200000000000001
2021-06-28,27.63,22.93,34.89,66.14,41.64255465,12.0,1.252568369,29.72,41.0,2,1,13.200000000000001
2021-06-29,28.66,24.16,37.64,57.66,41.61671599,12.0,1.662963647,29.94,41.0,2,1,13.200000000000001
2021-06-30,29.72,23.3,38.14,50.18,41.5880262,12.0,2.080181627,30.09,41.0,2,1,13.200000000000001
2021-07-01,27.16,22.07,33.36,59.22,41.55648593,12.0,1.467649484,28.88,41.0,3,1,14.399999999999999
2021-07-02,28.44,21.15,36.47,49.85,41.52209568,12.0,1.944744984,30.0,41.0,3,1,14.399999999999999
2021-07-03,30.53,22.39,39.59,45.16,41.48485575,12.0,2.398575507,31.55,41.0,3,1,14.399999999999999
2021-07-04,29.92,23.97,37.89,43.95,41.4447663,12.0,2.367346881,31.15,41.0,1,1,11.399999999999999
2021-07-05,27.2,22.34,32.24,62.49,41.40182733,12.0,1.353131352,28.98,40.0,1,1,11.399999999999999
2021-07-06,30.23,21.94,39.33,44.82,41.3560387,12.0,2.372388431,31.36,40.0,1,1,11.399999999999999
2021-07-07,31.09,24.21,38.71,46.77,41.30740016,12.0,2.403687234,32.84,40.0,2,1,13.200000000000001
2021-07-08,28.69,24.69,33.99,62.03,41.25591132,12.0,1.493919747,30.12,40.0,1,1,11.399999999999999
2021-07-09,27.64,23.49,33.19,63.44,41.20157171,12.0,1.35323818,29.75,40.0,2,1,13.200000000000001
2021-07-10,26.98,22.49,33.07,56.71,41.14438079,12.0,1.541625705,29.08,40.0,3,1,14.399999999999999
2021-07-11,27.82,20.97,34.42,51.29,41.08433793,12.0,1.821994876,29.33,40.0,3,1,14.399999999999999
2021-07-12,32.69,23.55,42.49,34.75,41.02144247,12.0,3.22552865,33.2,40.0,1,1,11.399999999999999
2021-07-13,29.08,24.08,35.84,52.45,40.95569373,12.0,1.913523136,30.4,40.0,3,1,14.399999999999999
2021-07-14,25.33,22.15,29.15,50.04,40.88709101,10.73105763,1.613998537,27.86,40.0,1,1,10.1945047485
2021-07-15,25.78,20.91,31.0,54.89,40.81563366,12.0,1.496736801,28.25,40.0,3,1,14.399999999999999
2021-07-16,25.8,21.89,30.41,56.21,40.74132105,11.92529771,1.454661117,27.73,40.0,2,1,13.117827481
2021-07-17,25.56,22.15,29.76,60.48,40.66415263,11.18719388,1.294277353,27.18,40.0,2,1,12.305913268000001
2021-07-18,26.03,22.09,30.47,60.15,40.58412794,11.84343101,1.341911153,27.59,40.0,2,1,13.027774111000001
2021-07-19,26.27,21.83,31.35,66.09,40.50124668,12.0,1.158184311,28.18,40.0,2,1,13.200000000000001
2021-07-20,26.98,21.97,32.87,66.2,40.41550867,12.0,1.203671721,29.3,40.0,3,1,14.399999999999999
2021-07-21,27.5,22.19,33.7,58.17,40.32691393,12.0,1.535692329,29.64,40.0,2,1,13.200000000000001
2021-07-22,28.67,22.06,35.41,49.77,40.23546271,12.0,1.97399791,30.81,40.0,2,1,13.200000000000001
2021-07-23,30.18,23.04,38.21,38.97,40.14115552,12.0,2.616398381,31.91,40.0,1,1,11.399999999999999
2021-07-24,31.42,23.23,39.64,36.73,40.04399315,12.0,2.911139585,32.42,40.0,2,1,13.200000000000001
2021-07-25,33.17,25.59,42.21,35.23,39.94397673,12.0,3.289222767,33.87,40.0,2,1,13.200000000000001
2021-07-26,33.0,26.57,41.74,38.24,39.84110774,12.0,3.106619279,33.72,40.0,2,1,13.200000000000001
2021-07-27,31.31,24.74,39.75,41.25,39.73538809,12.0,2.686338408,32.93,40.0,2,1,13.200000000000001
2021-07-28,31.63,24.1,39.71,34.96,39.62682013,12.0,3.028430974,32.56,40.0,1,1,11.399999999999999
2021-07-29,33.09,24.85,42.81,32.79,39.51540668,12.0,3.397866695,34.01,40.0,2,1,13.200000000000001
2021-07-30,31.61,24.84,39.61,47.79,39.40115111,12.0,2.428279208,33.23,40.0,1,1,11.399999999999999
2021-07-31,34.84,26.82,43.58,32.79,39.28405736,12.0,3.745713019,35.63,40.0,2,1,13.200000000000001
2021-08-01,31.4,26.05,39.07,47.6,39.16412999,12.0,2.408260674,33.17,40.0,3,1,14.399999999999999
2021-08-02,28.12,24.01,33.33,58.82,39.0413742,12.0,1.567484401,30.8,40.0,3,1,14.399999999999999
2021-08-03,30.9,23.84,39.4,54.04,38.91579593,12.0,2.053069354,32.53,40.0,2,1,13.200000000000001
2021-08-04,31.9,25.53,42.94,45.91,38.78740185,12.0,2.557360325,33.28,40.0,3,1,14.399999999999999
2021-08-05,28.75,24.48,34.35,51.28,38.65619945,12.0,1.923547776,31.12,40.0,2,1,13.200000000000001
2021-08-06,30.47,23.23,38.12,42.76,38.52219703,12.0,2.494976963,32.59,40.0,1,1,11.399999999999999
2021-08-07,33.5,25.8,43.47,40.08,38.38540382,12.0,3.09963247,34.16,40.0,2,1,13.200000000000001
2021-08-08,31.72,26.3,40.05,54.36,38.24582997,12.0,2.135978423,33.64,40.0,1,1,11.399999999999999
2021-08-09,35.51,26.54,46.34,44.11,38.10348661,12.0,3.2321879,36.28,40.0,2,1,13.200000000000001
2021-08-10,37.57,29.76,47.35,24.49,37.95838592,12.0,4.887207537,37.3,39.0,3,1,14.399999999999999
2021-08-11,34.53,27.35,42.57,38.74,37.81054115,12.0,3.355978628,35.12,39.0,1,1,11.399999999999999
2021-08-12,31.99,26.31,40.41,49.72,37.65996666,12.0,2.38935044,33.64,39.0,1,1,11.399999999999999
2021-08-13,33.13,26.52,41.48,45.42,37.50667798,12.0,2.765537751,34.59,39.0,3,1,14.399999999999999
2021-08-14,32.11,26.66,38.77,50.01,37.35069188,12.0,2.39172702,34.12,39.0,2,1,13.200000000000001
2021-08-15,31.7,26.76,38.32,48.46,37.19202636,12.0,2.409371397,33.8,39.0,3,1,14.399999999999999
2021-08-16,32.94,25.33,40.91,39.76,37.03070072,12.0,3.019977918,34.5,39.0,2,1,13.200000000000001
2021-08-17,29.49,25.31,34.45,54.62,36.8667356,12.0,1.869888526,31.15,39.0,3,1,14.399999999999999
2021-08-18,27.57,24.05,32.71,55.38,36.70015302,11.26998755,1.644834619,29.51,39.0,1,1,10.706488172499999
2021-08-19,27.35,22.31,33.58,56.8,36.53097643,12.0,1.572137506,29.69,39.0,2,1,13.200000000000001
2021-08-20,28.71,24.01,35.58,58.92,36.35923072,12.0,1.618155264,31.02,40.0,3,1,14.399999999999999
2021-08-21,28.21,23.5,34.64,59.59,36.18494227,12.0,1.546246576,30.81,40.0,2,1,13.200000000000001
2021-08-22,27.7,22.53,33.78,63.38,36.008139,12.0,1.360214518,30.22,40.0,2,1,13.200000000000001
2021-08-23,29.34,22.89,35.77,48.42,35.82885037,12.0,2.107073233,31.26,40.0,2,1,13.200000000000001
2021-08-24,30.21,24.86,38.66,45.44,35.64710744,12.0,2.343047424,32.01,40.0,1,1,11.399999999999999
2021-08-25,30.45,24.18,38.39,52.57,35.46294288,12.0,2.065016598,32.32,40.0,1,1,11.399999999999999
2021-08-26,28.62,24.02,33.28,60.02,35.27639099,11.46100265,1.566635878,30.1,40.0,2,1,12.607102915
2021-08-27,27.69,22.59,33.9,55.66,35.08748775,12.0,1.646005571,29.21,40.0,2,1,13.200000000000001
2021-08-28,29.04,22.33,36.65,49.19,34.89627081,12.0,2.039994233,30.54,40.0,2,1,13.200000000000001
2021-08-29,26.23,22.76,29.97,63.5,34.70277955,9.436445048,1.24370617,28.0,40.0,2,1,10.3800895528
2021-08-30,26.46,21.24,32.76,59.64,34.50705504,11.92266611,1.394008352,28.68,40.0,2,1,13.114932721
2021-08-31,28.16,23.33,35.38,62.78,34.3091401,12.0,1.420050121,29.6,40.0,1,1,11.399999999999999
2021-09-01,29.57,24.96,35.92,60.96,34.10907928,12.0,1.616072623,30.81,40.0,3,1,14.399999999999999
2021-09-02,29.14,24.69,35.43,65.93,33.90691892,11.9966887,1.375814689,30.21,41.0,2,1,13.196357570000002
2021-09-03,30.11,25.4,37.49,65.07,33.70270706,12.0,1.491479425,30.88,41.0,1,1,11.399999999999999
2021-09-04,28.23,24.54,33.27,70.27,33.49649356,10.47792486,1.13891081,29.82,41.0,2,1,11.525717346
2021-09-05,26.67,23.36,31.53,68.6,33.28833,9.731908159,1.098024637,28.53,41.0,2,1,10.7050989749
2021-09-06,25.94,21.98,30.83,67.74,33.07826972,9.89967721,1.080560251,27.96,40.0,3,1,11.879612652
2021-09-07,25.77,22.19,30.41,65.29,32.86636783,9.442848373,1.150986041,27.61,40.0,2,1,10.387133210300002
2021-09-08,25.87,21.33,32.68,60.21,32.65268117,11.04912295,1.327272733,26.87,40.0,2,1,12.154035245
2021-09-09,26.82,23.56,30.64,66.81,32.43726829,8.857645679,1.170897569,27.15,40.0,2,1,9.743410246900002
2021-09-10,26.87,23.36,31.25,70.35,32.22018949,9.298446152,1.049087684,28.2,41.0,2,1,10.2282907672
2021-09-11,26.19,23.2,29.91,69.3,32.00150674,8.387132131,1.043609504,27.39,41.0,2,1,9.2258453441
2021-09-12,25.37,21.86,30.05,65.48,31.78128368,9.030738576,1.117849904,27.07,41.0,3,1,10.836886291199999
2021-09-13,25.23,20.27,31.08,60.58,31.55958561,10.26935864,1.265948247,27.11,40.0,2,1,11.296294504
2021-09-14,26.45,20.73,33.17,60.35,31.33647943,11.2486785,1.368678885,27.97,40.0,2,1,12.373546350000002
2021-09-15,28.05,23.37,34.55,61.0,31.11203367,10.97024882,1.47847003,28.49,40.0,2,1,12.067273702000001
2021-09-16,29.48,23.86,38.07,49.95,30.88631838,12.0,2.061129327,29.61,40.0,3,1,14.399999999999999
2021-09-17,30.18,24.39,37.98,42.33,30.65940515,12.0,2.472352853,30.21,40.0,2,1,13.200000000000001
2021-09-18,29.27,24.31,37.22,57.25,30.43136704,11.83740803,1.739328436,30.52,40.0,2,1,13.021148833000002
2021-09-19,26.78,22.85,32.65,67.38,30.20227856,9.694393563,1.148087292,28.48,40.0,2,1,10.6638329193
2021-09-20,24.04,22.0,27.21,67.23,29.97221561,6.583505786,0.980179874,25.51,40.0,1,1,6.2543304967
2021-09-21,26.19,21.76,32.85,61.24,29.74125544,10.02090323,1.31759949,27.16,40.0,2,1,11.022993553000001
2021-09-22,26.32,22.34,31.67,70.21,29.5094766,9.146725973,1.020472152,27.76,40.0,1,1,8.68938967435
2021-09-23,26.61,22.8,31.53,70.6,29.27695889,8.835714896,1.024464378,27.35,40.0,3,1,10.6028578752
2021-09-24,29.53,24.27,37.75,55.58,29.04378331,11.60813565,1.83455125,29.14,40.0,1,1,11.027728867499999
2021-09-25,28.75,22.55,36.81,52.5,28.81003197,11.64799094,1.875380119,29.49,40.0,2,1,12.812790034
2021-09-26,28.54,23.24,35.47,62.94,28.5757881,10.65112081,1.445494813,29.2,40.0,1,1,10.118564769499999
2021-09-27,26.06,22.75,29.76,71.45,28.34113591,7.569596415,0.963100191,26.73,40.0,1,1,7.19111659425
2021-09-28,24.53,20.66,29.83,65.4,28.10616058,8.286331346,1.065738352,26.03,40.0,3,1,9.9435976152
2021-09-29,23.89,19.55,28.98,67.98,27.87094818,8.206676634,0.94916022,25.16,40.0,3,1,9.848011960800001
2021-09-30,24.06,20.23,28.26,63.01,27.63558562,7.539690257,1.107732293,25.28,40.0,1,1,7.16270574415
2021-10-01,23.17,18.58,28.98,57.86,27.40016054,8.326520909,1.196124981,24.53,40.0,2,1,9.1591729999
2021-10-02,23.63,19.37,29.03,57.88,27.16476128,8.045207049,1.229183166,25.21,40.0,2,1,8.849727753900002
2021-10-03,25.81,19.57,32.34,60.56,26.92947682,9.652443927,1.310934219,26.76,40.0,1,1,9.16982173065
2021-10-04,26.84,20.93,35.22,61.04,26.69439665,10.36067965,1.376070972,27.47,40.0,2,1,11.396747615
2021-10-05,23.72,21.19,27.53,73.05,26.45961076,6.362287072,0.790749475,24.93,40.0,3,1,7.6347444864
2021-10-06,23.05,20.79,27.01,64.19,26.22520954,6.145172186,1.009106166,24.48,40.0,3,1,7.374206623199999
2021-10-07,21.19,19.61,23.93,57.04,25.99128371,4.844519122,1.080950413,22.36,40.0,3,1,5.8134229464
2021-10-08,21.16,18.27,24.63,60.14,25.75792423,5.820847258,1.001104901,21.9,40.0,1,1,5.5298048951
2021-10-09,20.4,17.81,24.37,68.89,25.52522225,5.743976452,0.745647719,21.51,40.0,1,1,5.456777629399999
2021-10-10,19.13,16.37,23.37,70.17,25.29326903,5.684092372,0.660817478,20.37,41.0,2,1,6.252501609200001
2021-10-11,19.52,16.38,23.34,62.51,25.06215585,5.675348269,0.850910192,20.47,41.0,2,1,6.2428830959
2021-10-12,19.68,15.97,24.82,64.36,24.83197396,6.368106204,0.816997703,20.84,41.0,3,1,7.6417274448
2021-10-13,19.22,16.49,23.54,69.16,24.60281448,5.562161577,0.68703331,19.72,42.0,2,1,6.118377734700001
2021-10-14,17.61,15.28,21.07,67.51,24.37476833,4.776761317,0.654321422,18.03,50.0,2,0,0.0
2021-10-15,16.97,14.68,20.73,61.52,24.14792617,4.749961105,0.744221857,17.63,50.0,2,0,0.0
2021-10-16,18.34,14.9,24.65,69.63,23.92237834,6.209014109,0.640360033,18.89,49.0,2,0,0.0
2021-10-17,18.68,14.96,23.81,77.3,23.69821473,5.915206785,0.488936724,19.28,48.0,1,0,0.0
2021-10-18,18.15,14.61,22.39,76.31,23.47552478,5.414169384,0.49358973,18.76,48.0,2,0,0.0
2021-10-19,19.26,16.28,23.93,70.95,23.25439736,5.482379032,0.648770814,19.41,47.0,3,0,0.0
2021-10-20,19.35,14.05,25.39,73.96,23.03492072,6.627960373,0.584815449,19.79,47.0,1,0,0.0
2021-10-21,20.77,14.89,27.74,66.75,22.81718241,7.255896063,0.81531862,20.86,47.0,1,1,6.89310125985
2021-10-22,21.73,16.41,29.02,63.9,22.60126925,7.297011366,0.93886413,21.82,46.0,1,1,6.9321607977
2021-10-23,21.41,18.37,26.6,78.42,22.38726722,5.791961668,0.550361591,21.59,46.0,2,0,0.0
2021-10-24,20.42,18.94,23.36,87.18,22.17526141,4.098249567,0.307650538,20.81,47.0,2,0,0.0
2021-10-25,20.03,18.5,22.5,88.05,21.965336,3.82236384,0.279943949,20.23,49.0,1,0,0.0
2021-10-26,19.33,17.61,22.36,83.14,21.75757413,4.049580736,0.378176882,19.98,49.0,2,0,0.0
2021-10-27,18.55,16.27,21.88,81.05,21.55205789,4.267783959,0.404858402,18.82,50.0,3,0,0.0
2021-10-28,17.51,15.07,21.13,81.36,21.34886828,4.268121002,0.37303296,18.0,49.0,1,0,0.0
2021-10-29,17.78,13.46,23.18,79.21,21.1480851,5.39557783,0.423203456,18.12,49.0,3,0,0.0
2021-10-30,18.72,13.92,24.03,74.88,20.94978695,5.595176533,0.54241632,18.34,48.0,1,0,0.0
2021-10-31,20.06,17.27,23.86,74.22,20.75405118,4.63931687,0.605051485,19.76,48.0,1,0,0.0
2021-11-01,21.97,18.58,27.0,79.48,20.56095379,5.457361589,0.541543422,21.92,48.0,2,0,0.0
2021-11-02,21.26,18.3,25.73,78.36,20.37056948,4.988358439,0.54684324,21.47,48.0,2,0,0.0
2021-11-03,21.78,17.5,28.49,66.04,20.18297152,6.090985693,0.885909336,21.41,47.0,2,0,0.0
2021-11-04,18.21,16.18,21.31,72.85,19.99823176,3.75146792,0.567815176,18.86,47.0,2,0,0.0
2021-11-05,17.75,16.02,20.81,74.52,19.81642059,3.546177003,0.517694347,18.11,47.0,1,0,0.0
2021-11-06,18.71,15.23,22.76,77.42,19.63760691,4.525074352,0.487265322,18.4,47.0,1,0,0.0
2021-11-07,16.53,10.9,23.25,66.63,19.46185809,5.400319064,0.627610185,16.96,47.0,2,0,0.0
2021-11-08,15.56,12.06,20.84,71.91,19.28923994,4.38547108,0.49657783,16.1,47.0,1,0,0.0
2021-11-09,15.37,11.45,19.31,73.48,19.11981672,4.089482042,0.46314417,15.5,47.0,2,0,0.0
2021-11-10,16.22,11.51,22.89,66.16,18.95365106,5.002949939,0.624008034,16.37,47.0,3,0,0.0
2021-11-11,15.64,10.34,21.11,68.57,18.790804,4.742936598,0.558478144,15.85,47.0,2,0,0.0
2021-11-12,16.51,11.37,23.53,61.03,18.63133496,5.126952753,0.732000969,16.3,47.0,2,0,0.0
2021-11-13,16.13,9.75,23.78,55.66,18.47530168,5.400476366,0.812947268,16.12,46.0,2,0,0.0
2021-11-14,16.28,12.02,22.08,74.85,18.32276028,4.555303445,0.465542063,16.72,46.0,3,0,0.0
2021-11-15,16.76,13.53,22.35,73.44,18.17376522,4.290231978,0.506885238,16.64,47.0,3,0,0.0
2021-11-16,16.14,13.27,21.34,72.53,18.02836927,3.997908834,0.503967406,15.86,47.0,3,0,0.0
2021-11-17,14.99,11.97,19.22,79.95,17.88662357,3.632173814,0.34170185,15.3,47.0,2,0,0.0
2021-11-18,15.87,12.85,20.44,81.22,17.74857754,3.786651984,0.338649091,16.08,47.0,2,0,0.0
2021-11-19,15.77,12.72,20.53,84.58,17.614279,3.800752284,0.276287202,15.73,46.0,2,0,0.0
2021-11-20,15.56,12.89,20.42,83.39,17.48377404,3.681175739,0.293633242,15.75,46.0,3,0,0.0
2021-11-21,15.27,11.94,20.35,76.66,17.35710715,3.828576888,0.4049996,15.41,46.0,1,0,0.0
2021-11-22,15.36,11.05,21.0,78.19,17.23432114,4.146179304,0.380644494,15.86,46.0,1,0,0.0
2021-11-23,15.47,12.32,20.02,77.25,17.11545719,3.634247531,0.399862627,15.56,46.0,2,0,0.0
2021-11-24,15.73,11.41,22.46,69.55,17.00055487,4.358184629,0.544191689,15.69,46.0,2,0,0.0
2021-11-25,13.74,11.34,18.75,76.4,16.8896521,3.335180424,0.370952178,14.06,46.0,2,0,0.0
2021-11-26,13.62,9.87,18.51,74.18,16.78278525,3.564962168,0.402690657,13.96,46.0,3,0,0.0
2021-11-27,13.65,11.35,17.57,68.9,16.67998907,3.009119533,0.48598589,14.22,46.0,1,0,0.0
2021-11-28,12.03,9.6,15.18,72.38,16.58129676,2.687303272,0.388155133,12.9,46.0,2,0,0.0
2021-11-29,10.59,8.74,12.49,70.52,16.48673997,2.084700405,0.376566837,11.62,48.0,2,0,0.0
2021-11-30,12.25,9.18,15.19,67.19,16.39634883,2.778156441,0.467822381,12.44,49.0,1,0,0.0
2021-12-01,11.75,7.63,17.07,75.42,16.31015195,3.405879869,0.339108013,11.91,48.0,3,0,0.0
2021-12-02,12.23,7.31,18.74,71.96,16.22817646,3.789448463,0.399283286,12.53,48.0,3,0,0.0
2021-12-03,11.67,10.44,13.02,75.29,16.15044802,1.758338151,0.339103762,12.27,50.0,1,0,0.0
2021-12-04,12.57,9.57,16.11,75.35,16.07699083,2.871879848,0.35894302,12.73,51.0,3,0,0.0
2021-12-05,12.16,8.57,17.38,79.1,16.00782768,3.274085374,0.296242893,12.66,50.0,1,0,0.0
2021-12-06,11.31,10.08,12.22,70.44,15.94297994,1.561515961,0.396107077,11.81,51.0,2,0,0.0
2021-12-07,13.59,10.57,17.13,74.73,15.88246759,2.936899256,0.393343882,13.72,51.0,2,0,0.0
2021-12-08,13.33,7.84,20.69,76.46,15.82630927,4.061983629,0.360258639,13.41,50.0,2,0,0.0
2021-12-09,11.85,10.24,13.91,75.24,15.77452223,2.060828161,0.34385483,12.05,52.0,1,0,0.0
2021-12-10,13.18,10.09,16.34,80.04,15.72712242,2.801550953,0.302493351,13.35,53.0,1,0,0.0
2021-12-11,12.39,11.36,13.45,67.19,15.68412446,1.574433682,0.472149923,12.68,53.0,2,0,0.0
2021-12-12,12.04,9.56,15.27,70.46,15.64554168,2.565873922,0.41541143,12.21,53.0,2,0,0.0
2021-12-13,11.71,8.58,15.96,71.11,15.61138612,2.878503036,0.397517035,11.51,52.0,2,0,0.0
2021-12-14,10.99,7.43,16.65,87.82,15.58166855,3.132917246,0.159782333,10.81,52.0,1,0,0.0
2021-12-15,11.57,8.78,14.84,88.04,15.5563985,2.586885188,0.163049164,10.9,51.0,2,0,0.0
2021-12-16,11.81,8.26,16.06,86.99,15.53558421,2.954888748,0.180199979,11.18,51.0,1,0,0.0
2021-12-17,11.0,7.6,16.02,79.43,15.51923274,2.98295441,0.270025298,10.58,51.0,2,0,0.0
2021-12-18,11.18,6.76,15.37,82.91,15.50734988,3.032950891,0.227041241,10.53,51.0,1,0,0.0
2021-12-19,11.87,7.65,15.99,67.82,15.49994019,3.054628715,0.447490599,10.35,51.0,1,0,0.0
2021-12-20,9.63,4.37,15.26,79.75,15.49700704,3.226379235,0.242563928,9.75,51.0,2,0,0.0
2021-12-21,12.39,9.59,16.44,80.73,15.49855256,2.816614271,0.277303536,12.42,50.0,1,0,0.0
2021-12-22,12.0,8.19,18.05,74.24,15.50457767,3.336894671,0.361300454,12.06,50.0,2,0,0.0
2021-12-23,12.47,9.23,17.24,85.01,15.51508204,3.057106662,0.216849495,12.08,50.0,1,0,0.0
2021-12-24,12.8,7.62,20.31,76.31,15.53006417,3.893617846,0.350206457,12.62,50.0,2,0,0.0
2021-12-25,12.9,9.29,18.19,79.55,15.54952128,3.275504782,0.304296311,12.46,50.0,2,0,0.0
2021-12-26,13.54,9.45,20.0,81.08,15.57344937,3.646178059,0.293544698,13.13,50.0,2,0,0.0
2021-12-27,14.51,11.44,17.73,87.83,15.60184321,2.907810001,0.201083298,14.2,50.0,1,0,0.0
2021-12-28,15.38,12.15,19.34,87.79,15.63469629,3.199323176,0.213371848,15.11,50.0,2,0,0.0
2021-12-29,15.96,13.88,19.4,80.87,15.67200083,2.859066513,0.346950533,15.66,50.0,2,0,0.0
2021-12-30,15.43,12.69,18.6,85.17,15.71374779,2.919656075,0.259989696,15.29,49.0,2,0,0.0
2021-12-31,13.66,10.3,18.76,91.69,15.75992682,3.316850769,0.129941209,13.54,49.0,1,0,0.0
